"antiguedad_deuda","deuda_total","mujer","edad","region_bogota","propuesta_cuotas","propuesta_descuento","estrategia_agresiva","origen_deudor","estado_civil","tiene_propiedades","producto_origen_deuda","beneficiario_subsidios","helado_favorito","mes","ingreso","con_acuerdo"
723,51431769.7328283,0,33.4510978325308,0,4,0.126372781349346,0,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",6,4545691.13887378,0
691,30668190.4122932,0,31.3358312796831,0,3,0.00915998979471624,0,"Colombia","casado/a",0,"libre inversion",0,"otro",10,3954186.74766588,0
838,11627746.081911,1,31.3908183113286,1,10,0.553952445834875,1,"Colombia","union libre",0,"otro",0,"ron con pasas",11,3166637.86439051,1
1266,23696620.2866519,0,23.4925327503382,1,6,0.154649721365422,1,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",12,5235278.19423233,0
450,32386631.6948785,0,33.3289429336512,1,11,0.0831389879342169,0,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",9,5277736.67224132,0
440,74970605.7036063,0,36.9899871628625,1,6,0.00975828599184751,0,"Colombia","soltero/a",0,"otro",0,"fresa",1,4956857.37979277,0
672,70685250.964039,0,30.2637465008376,1,9,0.429828030383214,0,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",12,4895353.10930461,0
570,84667561.6784021,1,25.536735163059,0,2,0.392519128555432,1,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",1,2127823.19758754,0
1192,75672633.7247528,0,21.139598880188,0,8,0.553734918124974,0,"Colombia","soltero/a",0,"tarjeta credito",0,"ron con pasas",12,3438488.13237185,0
387,14174565.2095182,1,31.7034970075839,0,4,0.397836208948866,0,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",11,2922567.29317015,0
757,53529239.1817085,0,49.6423721414028,0,1,0.205407051974908,0,"Colombia","union libre",0,"otro",0,"No le gusta el helado",3,4885939.78226588,0
683,74315067.7195983,1,30.2527474486329,1,11,0.493865045439452,1,"Colombia","soltero/a",1,"tarjeta credito",0,"chocolate",1,4268537.66641624,0
840,57200986.0527003,1,29.5883828082581,0,12,0.311759403208271,1,"Colombia","soltero/a",0,"otro",0,"ron con pasas",2,2388408.37957121,0
948,42770759.5685497,1,58.6417906377748,0,1,0.206906451098621,1,"Colombia","union libre",0,"tarjeta credito",0,"fresa",8,3588670.2285017,0
1325,23953814.5086961,1,18.3633250506556,0,6,0.0907249454408884,0,"Colombia","union libre",1,"tarjeta credito",1,"otro",3,1258855.86197931,0
452,3090109.26021729,0,36.2114871190515,0,5,0.580206008814275,1,"Colombia","casado/a",1,"tarjeta credito",0,"fresa",2,4164162.95820933,1
462,30196804.1753629,1,40.6482397908508,0,4,0.509178683068603,1,"Colombia","soltero/a",0,"credito vehiculo",0,"fresa",3,2821539.35744428,0
1112,20934445.4623293,1,30.9316663138782,1,1,0.5344865815714,0,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",7,4276943.03916909,0
1153,79070266.8913174,0,45.0613614565368,1,8,0.47228657794185,1,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",1,5878398.94720004,0
313,61278989.282297,1,41.8462169762405,0,6,0.384264782164246,1,"Colombia","casado/a",0,"credito vehiculo",0,"otro",4,2865545.27186623,0
1307,47760657.354095,0,35.4532009421529,1,10,0.151390377664939,1,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",11,6404591.79285769,0
352,50589881.7562731,0,25.0775554703801,0,7,0.31524249818176,0,"Colombia","soltero/a",0,"libre inversion",0,"chocolate",1,3747939.61844541,0
348,22949726.1011973,0,37.7484763248739,0,2,0.355387500766665,0,"Colombia","casado/a",0,"libre inversion",0,"fresa",8,3150656.71800254,0
1263,1550142.27926731,1,32.2733443093097,0,1,0.267218196764588,1,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",10,1686422.10979682,0
773,85447563.3732509,0,27.4694227551405,0,1,0.58122731926851,0,"Colombia","soltero/a",0,"tarjeta credito",0,"ron con pasas",9,3967951.81286362,0
361,64976277.345093,1,36.2858644606234,1,1,0.232474902318791,0,"Colombia","casado/a",1,"libre inversion",0,"ron con pasas",5,4272603.68368808,0
588,25787816.9232979,1,39.9245895123862,1,9,0.286565946321934,0,"Colombia","soltero/a",0,"credito vehiculo",0,"ron con pasas",11,4323571.20364551,0
952,67171052.4728056,1,34.3270819775,1,3,0.536907356092706,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",10,4947095.90836174,0
545,78483682.5220613,1,42.2145249000939,0,3,0.0985362907871604,1,"Colombia","casado/a",0,"otro",0,"otro",6,3300317.84188772,0
591,34790978.1530499,0,18,0,5,0.449181900266558,1,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",8,3239064.20423055,0
353,65002773.6671269,1,41.2770554722077,0,11,0.497287775063887,1,"Colombia","soltero/a",0,"otro",0,"otro",6,3765340.95314013,0
951,22248957.8951849,0,30.1465485748464,0,11,0.131638927571475,0,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",7,3742085.94178301,0
397,58615850.2873499,0,37.435581639077,0,10,0.345963350683451,0,"Colombia","union libre",0,"tarjeta credito",0,"fresa",12,3830743.57367115,0
1297,87832264.7810681,1,44.754768775043,1,8,0.0758984697517008,1,"Colombia","soltero/a",1,"credito vehiculo",0,"chocolate",5,3010417.67917727,0
1230,34579693.7868465,1,36.1862489676212,0,8,0.0927031320054084,1,"Colombia","soltero/a",0,"credito vehiculo",0,"ron con pasas",10,2931440.58307879,0
1284,42255241.8589359,1,35.7558761747895,0,2,0.0761252840515226,1,"Colombia","union libre",0,"libre inversion",1,"fresa",2,3887792.01066497,0
1027,73275599.9532295,0,18,1,12,0.303417785139754,1,"Colombia","casado/a",0,"libre inversion",0,"chocolate",9,5041813.37447757,0
613,44951762.8846457,1,24.6536229269642,0,8,0.0594598998315632,1,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",7,730505.405736868,0
1094,5382533.91862381,1,41.3677969202265,0,7,0.0385452526621521,0,"Colombia","union libre",1,"tarjeta credito",0,"ron con pasas",8,2527589.99109565,0
193,12538397.0869705,0,22.9645701450449,0,1,0.0000638601835817099,1,"Colombia","casado/a",0,"tarjeta credito",1,"No le gusta el helado",3,3124315.76728916,0
1280,15284153.9651155,1,34.0447473743798,1,6,0.150217528408393,0,"Colombia","union libre",1,"libre inversion",0,"ron con pasas",1,3741239.11359379,0
1343,8870276.54098347,0,37.5842720513646,0,11,0.244497242057696,0,"Colombia","casado/a",0,"tarjeta credito",1,"ron con pasas",12,3706855.9880794,0
598,36862015.258125,1,31.9908911579416,0,9,0.136091353185475,0,"Colombia","soltero/a",0,"credito vehiculo",0,"ron con pasas",3,2099301.89545582,0
1055,6589914.22662511,0,27.7644388389996,1,2,0.149423661036417,0,"Colombia","casado/a",1,"credito vehiculo",0,"chocolate",7,5361209.62413245,0
1108,50974727.6886133,1,22.5800288610604,0,10,0.291796102607623,1,"Colombia","casado/a",0,"otro",0,"No le gusta el helado",4,2344704.97341567,0
1006,30884298.0191577,0,37.2461406928179,0,4,0.182541764527559,1,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",2,4569765.14169427,0
737,49071227.2427045,1,18.7874574758532,0,2,0.000886739837005734,0,"Colombia","casado/a",1,"tarjeta credito",0,"No le gusta el helado",2,1357726.78040614,0
759,82268901.8765464,0,27.1355342370394,0,3,0.557916363375261,1,"Colombia","soltero/a",1,"tarjeta credito",0,"ron con pasas",1,3198653.01689895,0
540,35371075.6402463,0,34.0516440099695,0,2,0.453813896002248,0,"Colombia","soltero/a",1,"otro",0,"ron con pasas",2,3914401.86181417,0
993,86459804.3164937,0,26.7955073838222,0,2,0.538165642088279,0,"Colombia","soltero/a",1,"libre inversion",0,"ron con pasas",11,3035178.9870057,0
1143,35175575.2880825,1,33.6153591472463,0,6,0.460421760287136,0,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",7,2026922.97139923,0
689,84796736.3568256,0,42.3115644670266,0,4,0.197314711147919,0,"Colombia","union libre",0,"credito vehiculo",1,"No le gusta el helado",12,4747674.21817051,0
782,61544637.0530874,0,35.1538395873071,0,12,0.077042546030134,1,"Colombia","casado/a",0,"otro",0,"chocolate",2,3786845.530193,0
956,81325433.7120568,0,36.1667308746103,0,5,0.18002916444093,1,"Colombia","union libre",1,"libre inversion",0,"No le gusta el helado",10,3658503.53043769,0
348,23513318.553823,0,48.5905316056078,0,9,0.286487329797819,0,"Colombia","soltero/a",0,"otro",0,"fresa",4,4288579.16740723,0
583,37083254.2342599,0,34.0539427862162,1,2,0.173358448874205,1,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",7,6168913.14473674,0
655,2169551.46293622,0,37.4263749253119,0,8,0.238839722983539,1,"Colombia","soltero/a",0,"libre inversion",0,"otro",9,3751723.49759413,1
280,10740898.46313,1,18.1367658834329,1,9,0.0140435022767633,0,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",5,2654974.27213069,0
1271,45587017.2599796,0,35.2612918539127,1,7,0.0635254397056997,1,"Colombia","union libre",0,"otro",0,"ron con pasas",1,5231152.27046202,0
1161,34003024.3419344,1,28.5399584667714,1,10,0.271003031171858,1,"Colombia","soltero/a",0,"otro",0,"otro",1,3763615.4296146,0
1209,72707075.8869639,0,24.595887651116,0,7,0.275362562807277,0,"Colombia","union libre",0,"libre inversion",0,"chocolate",4,3911858.45955075,0
1275,1605925.36157928,0,43.5201165465167,0,12,0.27964961011894,1,"Colombia","soltero/a",0,"otro",0,"otro",11,3204607.18109041,1
265,75433224.4752674,0,34.8168979056999,0,10,0.571476429188624,0,"Colombia","union libre",0,"credito vehiculo",0,"otro",10,4378068.1884572,0
623,34476370.8767714,0,43.035231383916,0,7,0.287532714055851,0,"Colombia","soltero/a",0,"otro",0,"fresa",7,3725603.68465479,0
809,35225644.3096558,1,27.2778246623237,0,3,0.0603744048625231,1,"Colombia","soltero/a",0,"libre inversion",0,"fresa",12,2544880.94768573,0
303,85681374.278781,1,18,1,8,0.264941559126601,1,"Colombia","union libre",0,"otro",0,"No le gusta el helado",7,2199112.57786568,0
1118,43282574.7352559,0,36.384973403978,0,9,0.46326341140084,0,"Colombia","soltero/a",0,"libre inversion",0,"ron con pasas",11,3755172.07473973,0
1045,50091557.0753859,1,43.0172759103937,0,10,0.244621342560276,1,"Colombia","soltero/a",0,"libre inversion",0,"fresa",4,2992384.36332977,0
241,84183224.5593192,0,56.6291413119645,0,4,0.412778332969174,0,"Colombia","soltero/a",1,"credito vehiculo",0,"ron con pasas",7,4949347.917039,0
744,77832170.4158094,0,42.5411229346935,1,10,0.377546397317201,1,"Colombia","soltero/a",0,"otro",0,"ron con pasas",5,5695009.61590859,0
1257,24058380.5547561,1,44.0137125151303,0,9,0.0137570922262967,1,"Colombia","soltero/a",1,"tarjeta credito",0,"otro",11,4075211.34698149,0
229,62174055.2613745,1,29.7661429434926,0,9,0.469635123806074,0,"Colombia","soltero/a",0,"otro",0,"fresa",7,2508897.91189789,0
524,40808535.6349591,0,37.9992664920405,1,7,0.0476651564240456,1,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",4,5239927.10211655,0
766,20325250.182976,1,30.959710909378,1,12,0.593005104130134,0,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",7,3577619.81788814,0
893,62043700.2219725,1,38.5874791434162,0,7,0.492390013625845,1,"Colombia","soltero/a",0,"otro",0,"otro",10,3169151.09596687,0
489,86380938.45353,0,24.9397471891181,1,4,0.545023298403248,1,"Colombia","union libre",1,"tarjeta credito",0,"No le gusta el helado",4,4745690.27435372,0
675,24012939.2502364,0,31.7381285403172,0,12,0.136070247134194,0,"Colombia","union libre",0,"libre inversion",0,"fresa",12,4542927.72812719,0
609,42666515.2807022,0,22.5928406516109,0,9,0.145347864646465,0,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",3,3713263.8750091,0
1283,29531354.5862446,1,35.389072407952,1,8,0.0646659567486495,1,"Colombia","union libre",1,"credito vehiculo",0,"No le gusta el helado",9,4079126.5961491,0
325,15569674.776122,1,38.8458769675647,0,2,0.455229627806693,0,"Colombia","soltero/a",0,"otro",0,"chocolate",9,2244110.57361349,0
262,64582240.3302882,0,35.4893098981999,0,8,0.568070942535996,0,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",6,4198590.81987492,0
1308,47959568.4470376,1,29.5711022482362,0,6,0.122380211250857,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",2,2179576.55805957,0
698,21813077.9985571,0,32.9712087944036,1,3,0.209099781699479,1,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",9,6123940.26503587,0
613,6640861.04028393,1,21.0353277166648,0,5,0.470410426100716,0,"Colombia","soltero/a",0,"libre inversion",0,"fresa",5,1237538.12633406,0
379,61110527.5112204,0,33.1081161468687,0,2,0.362331877928227,1,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",1,3481067.20352508,0
243,72727551.7415023,0,19.9076681687621,1,3,0.083673136588186,0,"Colombia","soltero/a",0,"otro",1,"chocolate",12,4046549.1792848,0
950,11188487.0602051,1,34.8685398263282,0,7,0.251852684095502,1,"Colombia","soltero/a",0,"credito vehiculo",0,"fresa",4,3209668.93448372,1
856,62558484.941069,0,49.8838984329007,1,4,0.0235315302852541,0,"Colombia","union libre",0,"libre inversion",1,"ron con pasas",4,5440029.65952401,0
1335,2841152.9612029,1,40.9857552971748,0,9,0.512940811319277,1,"Colombia","casado/a",1,"otro",0,"No le gusta el helado",3,3311255.81150016,1
886,33098664.7368176,1,47.5886642558459,0,3,0.259625394595787,0,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",10,3907786.42798677,0
256,66146152.4495389,1,46.4995472533534,1,1,0.361979821650311,0,"Colombia","union libre",0,"libre inversion",0,"fresa",5,4034277.55548005,0
370,28754713.0346065,1,32.1953583968245,0,11,0.252678649965674,1,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",9,1576032.76872682,0
736,40741337.0442577,0,38.0897392943628,1,12,0.325729678664356,0,"Colombia","union libre",0,"libre inversion",0,"otro",3,5563051.12068728,0
182,74446620.9608596,0,19.4648667685321,0,12,0.0707862779963762,0,"Colombia","soltero/a",1,"tarjeta credito",0,"No le gusta el helado",10,3251949.933035,0
697,30462975.9494215,1,42.5971108244465,0,3,0.478194621484727,0,"Colombia","casado/a",0,"otro",0,"ron con pasas",7,3266929.68699561,0
485,13732642.3990773,1,28.8874380588034,1,3,0.378402100224048,0,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",9,4198051.98405131,0
1278,27712039.0129974,0,42.9943309185247,1,4,0.483273930614814,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",2,6198912.4988324,0
1018,15387820.1046959,1,19.0951604769769,0,5,0.458448761422187,1,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",1,2027386.93961697,0
371,75696917.6323386,1,44.7495230960342,0,11,0.37765010939911,1,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",6,2426251.63500197,0
737,60089796.2172283,0,30.7245756935988,0,11,0.220275288401172,1,"Colombia","soltero/a",0,"otro",0,"otro",1,3816394.85528317,0
988,13273076.9282207,0,47.1201361308223,1,6,0.517281093774363,1,"Colombia","casado/a",0,"credito vehiculo",0,"ron con pasas",2,5344611.34471094,1
719,29936069.6172109,1,34.8356103776478,0,2,0.350801582168788,1,"Colombia","soltero/a",0,"libre inversion",0,"chocolate",3,2467526.15993998,0
1298,74980432.5022967,0,29.5763733254326,1,12,0.435205827467144,1,"Colombia","casado/a",1,"tarjeta credito",1,"chocolate",1,4598826.72303728,0
1014,74188234.2003984,1,39.2353035033326,0,1,0.153527051210403,1,"Colombia","soltero/a",0,"tarjeta credito",0,"ron con pasas",3,3208743.40655813,0
645,14211532.9046734,1,34.5049027508794,0,4,0.414252300141379,1,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",11,3369464.69077653,0
318,38436020.337115,0,29.6771573889108,0,4,0.573170640924945,0,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",9,3543306.61061477,0
461,40565774.2499141,1,27.3957235335289,1,3,0.194070690963417,0,"Venzuela","union libre",1,"credito vehiculo",0,"fresa",11,4369202.53241655,0
1190,79657929.1817034,1,55.4855118270317,0,3,0.043712839577347,0,"Colombia","casado/a",0,"otro",0,"otro",12,3266483.68795765,0
690,37876261.806814,1,26.9279983701367,0,7,0.492330337688327,1,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",12,2158289.33204876,0
763,62369391.6226504,0,39.7527877548453,0,6,0.239011005777866,1,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",9,4168560.04934944,0
990,64777650.150354,0,33.2029751377236,0,1,0.204467341024429,0,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",10,3203360.78947654,0
1070,2002984.04074274,1,26.348234184636,0,8,0.101399151049554,0,"Colombia","casado/a",0,"libre inversion",0,"chocolate",5,2353684.06442679,0
362,4270603.8585864,1,23.1833765915682,0,5,0.122623725654557,0,"Colombia","soltero/a",0,"tarjeta credito",0,"ron con pasas",9,1770894.3246365,0
1174,8997177.60658823,0,22.3466508723542,0,4,0.24104526406154,1,"Colombia","casado/a",1,"credito vehiculo",0,"ron con pasas",9,3506912.53292264,0
1288,36435215.4985769,0,23.0486206150327,1,12,0.310967100039124,0,"Colombia","union libre",0,"credito vehiculo",1,"fresa",2,5528845.29316583,0
868,81109118.7153244,0,22.2819984011835,1,8,0.135959574580193,0,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",9,4052131.27228493,0
768,40540824.1928788,0,40.8322403548675,0,11,0.305974481999874,0,"Colombia","soltero/a",1,"otro",0,"otro",2,4206621.09455468,0
402,68184140.5052226,0,32.987526139213,0,1,0.416539567289874,1,"Venzuela","soltero/a",0,"credito vehiculo",0,"ron con pasas",8,3839203.18418163,0
182,64291998.3450556,1,51.9927106482677,0,10,0.111229919968173,1,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",5,2753696.42278211,0
1207,15757990.8129992,0,40.3825288046122,0,1,0.133064477378502,1,"Colombia","soltero/a",0,"tarjeta credito",0,"otro",7,4878269.17508145,0
337,78340586.8739588,0,49.0096791487162,0,2,0.154903113981709,0,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",3,3893756.56403921,0
207,8846342.10721124,1,39.2731084688123,0,3,0.129996968060732,1,"Colombia","union libre",0,"tarjeta credito",0,"fresa",12,2891348.81699711,0
1279,15424517.4067793,1,42.1864730050277,0,3,0.173727249819785,0,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",9,3060724.7345527,0
523,76577413.6278313,1,38.9716028636985,1,9,0.0438610587269068,0,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",3,4170158.04744082,0
372,56866413.3992745,0,31.5825319585787,0,3,0.0879022483248264,1,"Colombia","soltero/a",0,"credito vehiculo",1,"ron con pasas",5,4093077.41252182,0
647,19473781.632632,1,42.8499769776539,1,4,0.418211687542498,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",1,4941282.38953584,0
718,60851899.6706698,1,34.9315270539499,1,8,0.275310221873224,1,"Colombia","soltero/a",1,"otro",0,"ron con pasas",12,3476080.58769103,0
688,86810727.058514,0,43.7871660197211,0,2,0.039794858219102,1,"Colombia","union libre",0,"tarjeta credito",0,"fresa",2,5138131.37360125,0
785,79462931.7141837,0,28.2074206553231,1,12,0.0454337898641825,1,"Colombia","union libre",0,"otro",0,"No le gusta el helado",1,4840464.57927761,0
1170,86593233.6093625,0,43.5359806781034,0,10,0.582014768896624,0,"Colombia","soltero/a",0,"libre inversion",0,"otro",11,4892537.77197322,0
245,42304162.8405685,1,32.3482264723621,1,5,0.0502188835758716,0,"Colombia","soltero/a",0,"credito vehiculo",1,"No le gusta el helado",9,4050646.27361104,0
828,7393372.53081612,1,27.4677285244203,0,1,0.353795163799077,0,"Colombia","soltero/a",0,"libre inversion",0,"fresa",11,4066421.55255531,0
985,78800909.9391522,0,18.6608333817007,1,12,0.040131546696648,0,"Colombia","casado/a",0,"libre inversion",0,"No le gusta el helado",3,4841512.54404089,0
950,18619567.038794,0,48.7674563245383,1,6,0.352421544631943,0,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",8,6677659.25616279,0
956,48531947.4920165,1,39.4137941896473,0,5,0.30527012902312,0,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",2,3119439.76506625,0
733,10305591.2172887,1,34.5252755794108,0,3,0.230853740964085,1,"Colombia","casado/a",1,"tarjeta credito",0,"fresa",5,2073985.85554444,0
1314,35113956.0387237,1,40.9195496860074,0,11,0.323888060823083,1,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",5,2666768.91513032,0
651,67520597.8780752,1,35.4548832700483,1,12,0.597213843930513,0,"Colombia","casado/a",1,"libre inversion",0,"otro",9,4493007.92037572,0
1174,62894977.9163813,0,23.8625902738589,0,1,0.2725048516877,0,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",7,3556286.82010458,0
1065,9666706.8865383,0,18,0,11,0.376581074064597,0,"Colombia","union libre",0,"tarjeta credito",0,"otro",4,2951655.60677685,0
803,55387482.7895081,1,33.2313319934349,1,12,0.206407041521743,0,"Colombia","union libre",1,"otro",0,"No le gusta el helado",6,3704630.09060375,0
1203,2764440.11915009,0,32.341314074077,0,9,0.374695813748986,1,"Colombia","casado/a",0,"otro",0,"chocolate",8,4253241.90378886,1
727,58789361.4011351,0,26.0049964677095,0,6,0.594286109274253,0,"Colombia","soltero/a",0,"tarjeta credito",1,"fresa",12,3431801.37432736,0
190,88073486.0624419,0,38.5464005623149,1,1,0.0118726945482194,0,"Colombia","casado/a",0,"credito vehiculo",0,"ron con pasas",8,6996183.26343759,0
1031,75967147.314758,0,32.3186619591653,0,5,0.0985385462176055,0,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",11,3341860.19233453,0
1018,75992218.5238218,1,42.0171676396969,0,12,0.0401070673484355,1,"Colombia","casado/a",0,"libre inversion",0,"chocolate",2,3481250.38755452,0
399,35421987.6849325,1,45.9758123194145,0,11,0.489121423847973,0,"Colombia","union libre",0,"credito vehiculo",1,"otro",12,2634750.31025057,0
936,71562635.1987244,0,29.6866076877108,1,10,0.160389776201919,0,"Colombia","soltero/a",0,"libre inversion",0,"ron con pasas",8,5050831.0709263,0
814,37092113.4141041,1,27.5612525863315,1,3,0.278070839121938,0,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",2,4345656.00829398,0
572,23473387.4468599,0,36.2185340138685,0,2,0.336914778593928,0,"Colombia","union libre",1,"credito vehiculo",0,"chocolate",2,3864033.48868048,0
926,38259985.4232743,1,47.114111882691,0,9,0.225484318239614,1,"Colombia","soltero/a",0,"otro",1,"ron con pasas",9,2963524.93739728,0
1150,45049008.3816228,1,20.2546298787416,1,3,0.0991702220868319,1,"Colombia","casado/a",0,"otro",1,"No le gusta el helado",1,2719328.80444791,0
1010,77369714.7637373,0,27.8820605003094,0,2,0.0481944689992815,0,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",3,2870223.52994261,0
588,66144798.4511498,1,28.9161027691855,0,12,0.12677574804984,1,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",11,2493380.02875598,0
330,87721578.5037959,0,38.1859781433626,1,7,0.26314244158566,0,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",1,6414367.85549177,0
634,9814892.45498087,0,55.2582876767426,0,2,0.0351284644100815,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",5,5212659.24859511,0
1266,75083843.5795158,0,31.0567398267245,0,7,0.443697389820591,0,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",5,4505132.19287138,0
1121,41044377.2476399,1,31.3747465819917,0,11,0.380615468462929,1,"Colombia","union libre",0,"credito vehiculo",0,"fresa",11,1381046.70567224,0
1068,76675909.0029867,0,20.5236906776153,0,5,0.0479066440835595,0,"Colombia","union libre",1,"tarjeta credito",1,"chocolate",11,3435456.62665689,0
1300,51664862.5429021,0,26.1472724737463,1,1,0.196821144036949,1,"Colombia","union libre",1,"credito vehiculo",0,"otro",2,5277904.58970364,0
1343,86573437.9902715,1,41.534247177104,0,5,0.112239057663828,1,"Colombia","union libre",0,"libre inversion",0,"otro",6,3015618.65484459,0
890,85968290.3918903,1,28.6647767917909,0,8,0.0462081047706306,1,"Colombia","union libre",0,"otro",0,"No le gusta el helado",3,1853499.17686943,0
214,26184754.2429809,1,30.8649922881837,1,8,0.328571269707754,0,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",3,4237986.64119815,0
574,66798938.9548078,1,31.9991647188713,0,6,0.177814664086327,1,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",8,3122832.77733076,0
505,7203163.4934945,0,34.4704455426098,1,7,0.493578272173181,0,"Colombia","casado/a",0,"libre inversion",0,"chocolate",2,5767770.09630448,0
317,81100651.6199559,0,48.7667284312565,0,6,0.263804112235084,1,"Colombia","union libre",0,"otro",0,"No le gusta el helado",4,4501710.33801023,0
231,12787773.0200998,0,45.5927969531794,0,12,0.148889243602753,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",12,4038986.34022529,1
613,50429449.5225884,0,52.0730146237838,0,9,0.102528436621651,0,"Colombia","casado/a",1,"libre inversion",0,"ron con pasas",10,4969533.44359673,0
574,54396355.6990027,1,19.2374341409954,0,10,0.269108761008829,1,"Colombia","soltero/a",0,"libre inversion",0,"fresa",11,2285081.95030089,0
383,12746828.5718467,0,31.0669277488394,0,2,0.030205039260909,1,"Colombia","casado/a",0,"libre inversion",0,"ron con pasas",12,3439215.17955146,0
907,46279729.2502597,1,43.8663825832819,1,12,0.329941545194015,0,"Colombia","union libre",0,"otro",0,"otro",10,4875022.62789206,0
645,33604146.7642179,0,32.4173810683397,0,11,0.550780044822022,0,"Colombia","union libre",0,"credito vehiculo",0,"otro",9,4257990.14635555,0
1298,1194435.17311011,1,37.7036859503229,0,2,0.249856520723551,1,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",3,2394411.10809352,1
944,5175005.55573497,0,29.4856334281681,0,5,0.285141094168648,1,"Colombia","soltero/a",1,"libre inversion",0,"chocolate",1,4081842.71819953,1
565,79490516.9108184,1,19.1143130799966,1,4,0.484935459634289,1,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",7,3155868.04901379,0
411,74275368.2743991,1,24.7405290815136,0,3,0.2474021111615,1,"Colombia","casado/a",0,"otro",0,"ron con pasas",12,2250317.18703782,0
315,37701053.2784276,0,51.1266934900806,1,5,0.564278392167762,0,"Colombia","casado/a",0,"credito vehiculo",0,"No le gusta el helado",5,6075773.37433417,0
1345,83026429.7249028,0,32.7765227445326,0,4,0.261336942343041,1,"Colombia","casado/a",0,"tarjeta credito",0,"otro",9,4468563.72101874,0
624,43436601.3666149,1,50.1978445871666,0,12,0.35181527081877,0,"Colombia","casado/a",0,"otro",0,"fresa",3,3553051.05323564,0
838,43222003.139765,1,42.3720543824096,0,6,0.379129945300519,0,"Colombia","soltero/a",0,"otro",0,"otro",5,1609868.64705892,0
1037,59513193.5718935,1,40.9719379721857,0,6,0.394611326884478,0,"Colombia","soltero/a",0,"otro",0,"fresa",2,2478180.94446873,0
1199,15451852.4369225,0,48.8000240361667,0,8,0.516181214014068,0,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",3,4254819.44737687,0
849,9381818.47252417,1,21.4836509713942,1,12,0.238874063640833,0,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",9,3608221.89270887,0
